Image,Label
dataset/train/176.png,0
dataset/train/177.png,5
dataset/train/178.png,8
dataset/train/179.png,4
dataset/train/180.png,0
dataset/train/181.png,4
dataset/train/182.png,0
dataset/train/183.png,6
dataset/train/184.png,6
dataset/train/185.png,4
dataset/train/186.png,0
dataset/train/187.png,0
dataset/train/188.png,4
dataset/train/189.png,7
dataset/train/190.png,3
dataset/train/191.png,0
dataset/train/192.png,5
dataset/train/193.png,8
dataset/train/194.png,4
dataset/train/195.png,1
dataset/train/196.png,1
dataset/train/197.png,2
dataset/train/198.png,9
dataset/train/199.png,2
dataset/train/200.png,8
dataset/train/201.png,5
dataset/train/202.png,0
dataset/train/203.png,6
dataset/train/204.png,3
dataset/train/205.png,4
dataset/train/206.png,6
dataset/train/207.png,0
dataset/train/208.png,9
dataset/train/209.png,1
dataset/train/210.png,7
dataset/train/211.png,3
dataset/train/212.png,8
dataset/train/213.png,5
dataset/train/214.png,8
dataset/train/215.png,3
dataset/train/216.png,8
dataset/train/217.png,5
dataset/train/218.png,2
dataset/train/219.png,0
dataset/train/220.png,8
dataset/train/221.png,7
dataset/train/222.png,0
dataset/train/223.png,3
dataset/train/224.png,5
dataset/train/225.png,0
dataset/train/226.png,6
dataset/train/227.png,5
dataset/train/228.png,2
dataset/train/229.png,7
dataset/train/230.png,5
dataset/train/231.png,2
dataset/train/232.png,6
dataset/train/233.png,8
dataset/train/234.png,2
dataset/train/235.png,6
dataset/train/236.png,8
dataset/train/237.png,0
dataset/train/238.png,4
dataset/train/239.png,4
dataset/train/240.png,4
dataset/train/241.png,4
dataset/train/242.png,4
dataset/train/243.png,1
dataset/train/244.png,5
dataset/train/245.png,6
dataset/train/246.png,5
dataset/train/247.png,3
dataset/train/248.png,3
dataset/train/249.png,7
dataset/train/250.png,3
dataset/train/251.png,3
dataset/train/252.png,6
dataset/train/253.png,2
dataset/train/254.png,8
dataset/train/255.png,4
dataset/train/256.png,6
dataset/train/257.png,5
dataset/train/258.png,9
dataset/train/259.png,3
dataset/train/260.png,2
dataset/train/261.png,3
dataset/train/262.png,2
dataset/train/263.png,4
dataset/train/264.png,4
dataset/train/265.png,8
dataset/train/266.png,2
dataset/train/267.png,5
dataset/train/268.png,3
dataset/train/269.png,0
dataset/train/270.png,7
dataset/train/271.png,2
dataset/train/272.png,0
dataset/train/273.png,2
dataset/train/274.png,5
dataset/train/275.png,7
dataset/train/276.png,2
dataset/train/277.png,3
dataset/train/278.png,1
dataset/train/279.png,7
dataset/train/280.png,6
dataset/train/281.png,2
dataset/train/282.png,9
dataset/train/283.png,1
dataset/train/284.png,9
dataset/train/285.png,1
dataset/train/286.png,1
dataset/train/287.png,8
dataset/train/288.png,7
dataset/train/289.png,8
dataset/train/290.png,4
dataset/train/291.png,2
dataset/train/292.png,6
dataset/train/293.png,6
dataset/train/294.png,7
dataset/train/295.png,9
dataset/train/296.png,4
dataset/train/297.png,6
dataset/train/298.png,1
dataset/train/299.png,9
dataset/train/300.png,5
dataset/train/301.png,6
dataset/train/302.png,0
dataset/train/303.png,5
dataset/train/304.png,0
dataset/train/305.png,1
dataset/train/306.png,6
dataset/train/307.png,1
dataset/train/308.png,1
dataset/train/309.png,6
dataset/train/310.png,7
dataset/train/311.png,4
dataset/train/312.png,4
dataset/train/313.png,8
dataset/train/314.png,6
dataset/train/315.png,4
dataset/train/316.png,6
dataset/train/317.png,9
dataset/train/318.png,3
dataset/train/319.png,7
dataset/train/320.png,5
dataset/train/321.png,0
dataset/train/322.png,8
dataset/train/323.png,3
dataset/train/324.png,4
dataset/train/325.png,0
dataset/train/326.png,3
dataset/train/327.png,3
dataset/train/328.png,2
dataset/train/329.png,0
dataset/train/330.png,1
dataset/train/331.png,0
dataset/train/332.png,3
dataset/train/333.png,8
dataset/train/334.png,3
dataset/train/335.png,9
dataset/train/336.png,1
dataset/train/337.png,9
dataset/train/338.png,0
dataset/train/339.png,4
dataset/train/340.png,7
dataset/train/341.png,7
dataset/train/342.png,8
dataset/train/343.png,5
dataset/train/344.png,6
dataset/train/345.png,5
dataset/train/346.png,6
dataset/train/347.png,8
dataset/train/348.png,2
dataset/train/349.png,5
dataset/train/350.png,2
dataset/train/351.png,3
dataset/train/352.png,1
dataset/train/353.png,6
dataset/train/354.png,0
dataset/train/355.png,7
dataset/train/356.png,8
dataset/train/357.png,7
dataset/train/358.png,8
dataset/train/359.png,1
dataset/train/360.png,9
dataset/train/361.png,6
dataset/train/362.png,4
dataset/train/363.png,5
dataset/train/364.png,7
dataset/train/365.png,1
dataset/train/366.png,7
dataset/train/367.png,6
dataset/train/368.png,6
dataset/train/369.png,7
dataset/train/370.png,3
dataset/train/371.png,5
dataset/train/372.png,8
dataset/train/373.png,7
dataset/train/374.png,3
dataset/train/375.png,3
dataset/train/376.png,9
dataset/train/377.png,0
dataset/train/378.png,3
dataset/train/379.png,1
dataset/train/380.png,6
dataset/train/381.png,4
dataset/train/382.png,7
dataset/train/383.png,0
dataset/train/384.png,5
dataset/train/385.png,1
dataset/train/386.png,5
dataset/train/387.png,4
dataset/train/388.png,4
dataset/train/389.png,5
dataset/train/390.png,9
dataset/train/391.png,1
dataset/train/392.png,0
dataset/train/393.png,5
dataset/train/394.png,8
dataset/train/395.png,3
dataset/train/396.png,4
dataset/train/397.png,4
dataset/train/398.png,2
dataset/train/399.png,4
dataset/train/400.png,2
dataset/train/401.png,5
dataset/train/402.png,6
dataset/train/403.png,7
dataset/train/404.png,2
dataset/train/405.png,2
dataset/train/406.png,5
dataset/train/407.png,3
dataset/train/408.png,8
dataset/train/409.png,8
dataset/train/410.png,6
dataset/train/411.png,8
dataset/train/412.png,4
dataset/train/413.png,4
dataset/train/414.png,1
dataset/train/415.png,0
dataset/train/416.png,2
dataset/train/417.png,7
dataset/train/418.png,1
dataset/train/419.png,1
dataset/train/420.png,8
dataset/train/421.png,8
dataset/train/422.png,2
dataset/train/423.png,7
dataset/train/424.png,9
dataset/train/425.png,7
dataset/train/426.png,4
dataset/train/427.png,1
dataset/train/428.png,2
dataset/train/429.png,0
dataset/train/430.png,8
dataset/train/431.png,9
dataset/train/432.png,1
dataset/train/433.png,4
dataset/train/434.png,9
dataset/train/435.png,5
dataset/train/436.png,6
dataset/train/437.png,7
dataset/train/438.png,0
dataset/train/439.png,3
dataset/train/440.png,2
dataset/train/441.png,0
dataset/train/442.png,4
dataset/train/443.png,1
dataset/train/444.png,0
dataset/train/445.png,0
dataset/train/446.png,8
dataset/train/447.png,7
dataset/train/448.png,0
dataset/train/449.png,2
dataset/train/450.png,9
dataset/train/451.png,9
dataset/train/452.png,1
dataset/train/453.png,3
dataset/train/454.png,8
dataset/train/455.png,3
dataset/train/456.png,1
dataset/train/457.png,4
dataset/train/458.png,8
dataset/train/459.png,5
dataset/train/460.png,1
dataset/train/461.png,8
dataset/train/462.png,2
dataset/train/463.png,4
dataset/train/464.png,4
dataset/train/465.png,9
dataset/train/466.png,5
dataset/train/467.png,5
dataset/train/468.png,4
dataset/train/469.png,5
dataset/train/470.png,6
dataset/train/471.png,3
dataset/train/472.png,7
dataset/train/473.png,4
dataset/train/474.png,9
dataset/train/475.png,5
dataset/train/476.png,8
dataset/train/477.png,9
dataset/train/478.png,3
dataset/train/479.png,9
dataset/train/480.png,6
dataset/train/481.png,4
dataset/train/482.png,7
dataset/train/483.png,2
dataset/train/484.png,2
dataset/train/485.png,6
dataset/train/486.png,4
dataset/train/487.png,8
dataset/train/488.png,3
dataset/train/489.png,0
dataset/train/490.png,2
dataset/train/491.png,8
dataset/train/492.png,9
dataset/train/493.png,0
dataset/train/494.png,8
dataset/train/495.png,6
dataset/train/496.png,3
dataset/train/497.png,9
dataset/train/498.png,1
dataset/train/499.png,6
dataset/train/500.png,3
dataset/train/501.png,2
dataset/train/502.png,6
dataset/train/503.png,1
dataset/train/504.png,0
dataset/train/505.png,2
dataset/train/506.png,6
dataset/train/507.png,2
dataset/train/508.png,3
dataset/train/509.png,3
dataset/train/510.png,9
dataset/train/511.png,1
dataset/train/512.png,7
dataset/train/513.png,9
dataset/train/514.png,1
dataset/train/515.png,1
dataset/train/516.png,0
dataset/train/517.png,1
dataset/train/518.png,7
dataset/train/519.png,0
dataset/train/520.png,8
dataset/train/521.png,5
dataset/train/522.png,0
dataset/train/523.png,6
dataset/train/524.png,0
dataset/train/525.png,1
dataset/train/526.png,6
dataset/train/527.png,6
dataset/train/528.png,8
dataset/train/529.png,7
dataset/train/530.png,0
dataset/train/531.png,9
dataset/train/532.png,9
dataset/train/533.png,9
dataset/train/534.png,7
dataset/train/535.png,4
dataset/train/536.png,3
dataset/train/537.png,9
dataset/train/538.png,5
dataset/train/539.png,9
dataset/train/540.png,1
dataset/train/541.png,4
dataset/train/542.png,1
dataset/train/543.png,6
dataset/train/544.png,2
dataset/train/545.png,2
dataset/train/546.png,2
dataset/train/547.png,7
dataset/train/548.png,7
dataset/train/549.png,6
dataset/train/550.png,3
dataset/train/551.png,7
dataset/train/552.png,5
dataset/train/553.png,8
dataset/train/554.png,6
dataset/train/555.png,4
dataset/train/556.png,8
dataset/train/557.png,4
dataset/train/558.png,7
dataset/train/559.png,8
dataset/train/560.png,6
dataset/train/561.png,5
dataset/train/562.png,9
dataset/train/563.png,9
dataset/train/564.png,0
dataset/train/565.png,0
dataset/train/566.png,2
dataset/train/567.png,4
dataset/train/568.png,3
dataset/train/569.png,7
dataset/train/570.png,9
dataset/train/571.png,3
dataset/train/572.png,1
dataset/train/573.png,9
dataset/train/574.png,2
dataset/train/575.png,7
dataset/train/576.png,5
dataset/train/577.png,5
dataset/train/578.png,4
dataset/train/579.png,8
dataset/train/580.png,2
dataset/train/581.png,7
dataset/train/582.png,8
dataset/train/583.png,1
dataset/train/584.png,2
dataset/train/585.png,6
dataset/train/586.png,6
dataset/train/587.png,8
dataset/train/588.png,1
dataset/train/589.png,9
dataset/train/590.png,6
dataset/train/591.png,0
dataset/train/592.png,0
dataset/train/593.png,5
dataset/train/594.png,9
dataset/train/595.png,3
dataset/train/596.png,3
dataset/train/597.png,7
dataset/train/598.png,6
dataset/train/599.png,1
dataset/train/600.png,0
dataset/train/601.png,0
dataset/train/602.png,6
dataset/train/603.png,4
dataset/train/604.png,7
dataset/train/605.png,5
dataset/train/606.png,9
dataset/train/607.png,7
dataset/train/608.png,9
dataset/train/609.png,3
dataset/train/610.png,8
dataset/train/611.png,8
dataset/train/612.png,4
dataset/train/613.png,8
dataset/train/614.png,5
dataset/train/615.png,4
dataset/train/616.png,2
dataset/train/617.png,2
dataset/train/618.png,7
dataset/train/619.png,7
dataset/train/620.png,5
dataset/train/621.png,8
dataset/train/622.png,4
dataset/train/623.png,6
dataset/train/624.png,9
dataset/train/625.png,4
dataset/train/626.png,3
dataset/train/627.png,7
dataset/train/628.png,8
dataset/train/629.png,7
dataset/train/630.png,8
dataset/train/631.png,3
dataset/train/632.png,7
dataset/train/633.png,8
dataset/train/634.png,4
dataset/train/635.png,7
dataset/train/636.png,7
dataset/train/637.png,2
dataset/train/638.png,2
dataset/train/639.png,0
dataset/train/640.png,0
dataset/train/641.png,0
dataset/train/642.png,3
dataset/train/643.png,9
dataset/train/644.png,1
dataset/train/645.png,0
dataset/train/646.png,9
dataset/train/647.png,8
dataset/train/648.png,4
dataset/train/649.png,3
dataset/train/650.png,9
dataset/train/651.png,9
dataset/train/652.png,9
dataset/train/653.png,8
dataset/train/654.png,8
dataset/train/655.png,5
dataset/train/656.png,4
dataset/train/657.png,5
dataset/train/658.png,4
dataset/train/659.png,9
dataset/train/660.png,8
dataset/train/661.png,8
dataset/train/662.png,0
dataset/train/663.png,9
dataset/train/664.png,2
dataset/train/665.png,0
dataset/train/666.png,7
dataset/train/667.png,3
dataset/train/668.png,7
dataset/train/669.png,9
dataset/train/670.png,3
dataset/train/671.png,8
dataset/train/672.png,4
dataset/train/673.png,3
dataset/train/674.png,7
dataset/train/675.png,8
dataset/train/676.png,1
dataset/train/677.png,4
dataset/train/678.png,0
dataset/train/679.png,7
dataset/train/680.png,9
dataset/train/681.png,8
dataset/train/682.png,5
dataset/train/683.png,5
dataset/train/684.png,2
dataset/train/685.png,1
dataset/train/686.png,3
dataset/train/687.png,4
dataset/train/688.png,6
dataset/train/689.png,7
dataset/train/690.png,7
dataset/train/691.png,5
dataset/train/692.png,9
dataset/train/693.png,9
dataset/train/694.png,7
dataset/train/695.png,8
dataset/train/696.png,2
dataset/train/697.png,7
dataset/train/698.png,4
dataset/train/699.png,7
dataset/train/700.png,0
dataset/train/701.png,3
dataset/train/702.png,5
dataset/train/703.png,1
dataset/train/704.png,1
dataset/train/705.png,5
dataset/train/706.png,5
dataset/train/707.png,2
dataset/train/708.png,8
dataset/train/709.png,3
dataset/train/710.png,5
dataset/train/711.png,9
dataset/train/712.png,0
dataset/train/713.png,7
dataset/train/714.png,3
dataset/train/715.png,0
dataset/train/716.png,0
dataset/train/717.png,7
dataset/train/718.png,1
dataset/train/719.png,9
dataset/train/720.png,4
dataset/train/721.png,8
dataset/train/722.png,9
dataset/train/723.png,1
dataset/train/724.png,8
dataset/train/725.png,3
dataset/train/726.png,4
dataset/train/727.png,7
dataset/train/728.png,7
dataset/train/729.png,7
dataset/train/730.png,1
dataset/train/731.png,4
dataset/train/732.png,0
dataset/train/733.png,4
dataset/train/734.png,5
dataset/train/735.png,8
dataset/train/736.png,8
dataset/train/737.png,6
dataset/train/738.png,5
dataset/train/739.png,7
dataset/train/740.png,1
dataset/train/741.png,0
dataset/train/742.png,2
dataset/train/743.png,4
dataset/train/744.png,9
dataset/train/745.png,0
dataset/train/746.png,9
dataset/train/747.png,8
dataset/train/748.png,6
dataset/train/749.png,2
dataset/train/750.png,8
dataset/train/751.png,1
dataset/train/752.png,4
dataset/train/753.png,1
dataset/train/754.png,1
dataset/train/755.png,2
dataset/train/756.png,3
dataset/train/757.png,3
dataset/train/758.png,8
dataset/train/759.png,9
dataset/train/760.png,5
dataset/train/761.png,1
dataset/train/762.png,6
dataset/train/763.png,4
dataset/train/764.png,5
dataset/train/765.png,9
dataset/train/766.png,6
dataset/train/767.png,2
dataset/train/768.png,8
dataset/train/769.png,8
dataset/train/770.png,7
dataset/train/771.png,0
dataset/train/772.png,1
dataset/train/773.png,6
dataset/train/774.png,5
dataset/train/775.png,5
dataset/train/776.png,6
dataset/train/777.png,5
dataset/train/778.png,4
dataset/train/779.png,6
dataset/train/780.png,0
dataset/train/781.png,6
dataset/train/782.png,1
dataset/train/783.png,1
dataset/train/784.png,5
dataset/train/785.png,7
dataset/train/786.png,6
dataset/train/787.png,5
dataset/train/788.png,4
dataset/train/789.png,0
dataset/train/790.png,6
dataset/train/791.png,0
dataset/train/792.png,7
dataset/train/793.png,2
dataset/train/794.png,8
dataset/train/795.png,9
dataset/train/796.png,1
dataset/train/797.png,6
dataset/train/798.png,7
dataset/train/799.png,1
dataset/train/800.png,9
dataset/train/801.png,8
dataset/train/802.png,3
dataset/train/803.png,5
dataset/train/804.png,7
dataset/train/805.png,1
dataset/train/806.png,1
dataset/train/807.png,9
dataset/train/808.png,0
dataset/train/809.png,6
dataset/train/810.png,4
dataset/train/811.png,8
dataset/train/812.png,0
dataset/train/813.png,9
dataset/train/814.png,5
dataset/train/815.png,0
dataset/train/816.png,0
dataset/train/817.png,1
dataset/train/818.png,8
dataset/train/819.png,7
dataset/train/820.png,6
dataset/train/821.png,7
dataset/train/822.png,9
dataset/train/823.png,0
dataset/train/824.png,3
dataset/train/825.png,0
dataset/train/826.png,1
dataset/train/827.png,3
dataset/train/828.png,8
dataset/train/829.png,0
dataset/train/830.png,0
dataset/train/831.png,1
dataset/train/832.png,7
dataset/train/833.png,4
dataset/train/834.png,7
dataset/train/835.png,3
dataset/train/836.png,7
dataset/train/837.png,0
dataset/train/838.png,6
dataset/train/839.png,0
dataset/train/840.png,2
dataset/train/841.png,3
dataset/train/842.png,4
dataset/train/843.png,5
dataset/train/844.png,9
dataset/train/845.png,5
dataset/train/846.png,2
dataset/train/847.png,8
dataset/train/848.png,7
dataset/train/849.png,0
dataset/train/850.png,1
dataset/train/851.png,4
dataset/train/852.png,1
dataset/train/853.png,8
dataset/train/854.png,3
dataset/train/855.png,2
dataset/train/856.png,7
dataset/train/857.png,5
dataset/train/858.png,0
dataset/train/859.png,9
dataset/train/860.png,6
dataset/train/861.png,6
dataset/train/862.png,9
dataset/train/863.png,3
dataset/train/864.png,1
dataset/train/865.png,1
dataset/train/866.png,9
dataset/train/867.png,9
dataset/train/868.png,3
dataset/train/869.png,9
dataset/train/870.png,7
dataset/train/871.png,3
dataset/train/872.png,1
dataset/train/873.png,9
dataset/train/874.png,1
dataset/train/875.png,6
dataset/train/876.png,3
dataset/train/877.png,0
dataset/train/878.png,4
dataset/train/879.png,8
dataset/train/880.png,0
dataset/train/881.png,6
dataset/train/882.png,6
dataset/train/883.png,2
dataset/train/884.png,9
dataset/train/885.png,1
dataset/train/886.png,9
dataset/train/887.png,8
dataset/train/888.png,3
dataset/train/889.png,4
dataset/train/890.png,7
dataset/train/891.png,2
dataset/train/892.png,0
dataset/train/893.png,0
dataset/train/894.png,8
dataset/train/895.png,6
dataset/train/896.png,9
dataset/train/897.png,1
dataset/train/898.png,2
dataset/train/899.png,5
dataset/train/900.png,2
dataset/train/901.png,8
dataset/train/902.png,5
dataset/train/903.png,6
dataset/train/904.png,7
dataset/train/905.png,0
dataset/train/906.png,6
dataset/train/907.png,8
dataset/train/908.png,7
dataset/train/909.png,1
dataset/train/910.png,0
dataset/train/911.png,3
dataset/train/912.png,4
dataset/train/913.png,7
dataset/train/914.png,5
dataset/train/915.png,2
dataset/train/916.png,5
dataset/train/917.png,1
dataset/train/918.png,1
dataset/train/919.png,5
dataset/train/920.png,7
dataset/train/921.png,5
dataset/train/922.png,1
dataset/train/923.png,4
dataset/train/924.png,9
dataset/train/925.png,6
dataset/train/926.png,7
dataset/train/927.png,5
dataset/train/928.png,7
dataset/train/929.png,3
dataset/train/930.png,8
dataset/train/931.png,2
dataset/train/932.png,9
dataset/train/933.png,4
dataset/train/934.png,2
dataset/train/935.png,5
dataset/train/936.png,5
dataset/train/937.png,7
dataset/train/938.png,4
dataset/train/939.png,2
dataset/train/940.png,6
dataset/train/941.png,9
dataset/train/942.png,0
dataset/train/943.png,5
dataset/train/944.png,3
dataset/train/945.png,6
dataset/train/946.png,9
dataset/train/947.png,5
dataset/train/948.png,3
dataset/train/949.png,6
dataset/train/950.png,0
dataset/train/951.png,3
dataset/train/952.png,5
dataset/train/953.png,7
dataset/train/954.png,1
dataset/train/955.png,2
dataset/train/956.png,5
dataset/train/957.png,7
dataset/train/958.png,8
dataset/train/959.png,1
dataset/train/960.png,6
dataset/train/961.png,3
dataset/train/962.png,9
dataset/train/963.png,7
dataset/train/964.png,7
dataset/train/965.png,0
dataset/train/966.png,4
dataset/train/967.png,0
dataset/train/968.png,8
dataset/train/969.png,7
dataset/train/970.png,6
dataset/train/971.png,9
dataset/train/972.png,0
dataset/train/973.png,2
dataset/train/974.png,7
dataset/train/975.png,6
dataset/train/976.png,0
dataset/train/977.png,4
dataset/train/978.png,7
dataset/train/979.png,4
dataset/train/980.png,1
dataset/train/981.png,2
dataset/train/982.png,6
dataset/train/983.png,7
dataset/train/984.png,8
dataset/train/985.png,2
dataset/train/986.png,5
dataset/train/987.png,6
dataset/train/988.png,0
dataset/train/989.png,2
dataset/train/990.png,9
dataset/train/991.png,8
dataset/train/992.png,5
dataset/train/993.png,4
dataset/train/994.png,5
dataset/train/995.png,7
dataset/train/996.png,3
dataset/train/997.png,3
dataset/train/998.png,9
dataset/train/999.png,8
dataset/train/1000.png,1
dataset/train/1001.png,2
dataset/train/1002.png,2
dataset/train/1003.png,6
dataset/train/1004.png,1
dataset/train/1005.png,0
dataset/train/1006.png,5
dataset/train/1007.png,5
dataset/train/1008.png,9
dataset/train/1009.png,6
dataset/train/1010.png,8
dataset/train/1011.png,3
dataset/train/1012.png,5
dataset/train/1013.png,0
dataset/train/1014.png,6
dataset/train/1015.png,8
dataset/train/1016.png,1
dataset/train/1017.png,1
dataset/train/1018.png,9
dataset/train/1019.png,1
dataset/train/1020.png,1
dataset/train/1021.png,4
dataset/train/1022.png,2
dataset/train/1023.png,7
dataset/train/1024.png,1
dataset/train/1025.png,5
dataset/train/1026.png,3
dataset/train/1027.png,4
dataset/train/1028.png,9
dataset/train/1029.png,7
dataset/train/1030.png,8
dataset/train/1031.png,0
dataset/train/1032.png,4
dataset/train/1033.png,8
dataset/train/1034.png,9
dataset/train/1035.png,1
dataset/train/1036.png,9
dataset/train/1037.png,3
dataset/train/1038.png,3
dataset/train/1039.png,3
dataset/train/1040.png,9
dataset/train/1041.png,0
dataset/train/1042.png,9
dataset/train/1043.png,1
dataset/train/1044.png,2
dataset/train/1045.png,5
dataset/train/1046.png,4
dataset/train/1047.png,2
dataset/train/1048.png,8
dataset/train/1049.png,3
dataset/train/1050.png,8
dataset/train/1051.png,9
dataset/train/1052.png,1
dataset/train/1053.png,3
dataset/train/1054.png,2
dataset/train/1055.png,7
dataset/train/1056.png,0
dataset/train/1057.png,4
dataset/train/1058.png,5
dataset/train/1059.png,8
dataset/train/1060.png,9
dataset/train/1061.png,2
dataset/train/1062.png,9
dataset/train/1063.png,3
dataset/train/1064.png,3
dataset/train/1065.png,8
dataset/train/1066.png,1
dataset/train/1067.png,7
dataset/train/1068.png,2
dataset/train/1069.png,7
dataset/train/1070.png,2
dataset/train/1071.png,0
dataset/train/1072.png,2
dataset/train/1073.png,0
dataset/train/1074.png,6
dataset/train/1075.png,7
dataset/train/1076.png,5
dataset/train/1077.png,3
dataset/train/1078.png,6
dataset/train/1079.png,9
dataset/train/1080.png,1
dataset/train/1081.png,2
dataset/train/1082.png,5
dataset/train/1083.png,8
dataset/train/1084.png,0
dataset/train/1085.png,5
dataset/train/1086.png,9
dataset/train/1087.png,6
dataset/train/1088.png,9
dataset/train/1089.png,9
dataset/train/1090.png,4
dataset/train/1091.png,6
dataset/train/1092.png,6
dataset/train/1093.png,3
dataset/train/1094.png,9
dataset/train/1095.png,8
dataset/train/1096.png,6
dataset/train/1097.png,1
dataset/train/1098.png,0
dataset/train/1099.png,4
dataset/train/1100.png,2
dataset/train/1101.png,6
dataset/train/1102.png,1
dataset/train/1103.png,0
dataset/train/1104.png,0
dataset/train/1105.png,7
dataset/train/1106.png,7
dataset/train/1107.png,2
dataset/train/1108.png,3
dataset/train/1109.png,2
dataset/train/1110.png,0
dataset/train/1111.png,5
dataset/train/1112.png,6
dataset/train/1113.png,4
dataset/train/1114.png,9
dataset/train/1115.png,3
dataset/train/1116.png,6
dataset/train/1117.png,8
dataset/train/1118.png,8
dataset/train/1119.png,6
dataset/train/1120.png,3
dataset/train/1121.png,8
dataset/train/1122.png,2
dataset/train/1123.png,7
dataset/train/1124.png,2
dataset/train/1125.png,4
dataset/train/1126.png,7
dataset/train/1127.png,9
dataset/train/1128.png,2
dataset/train/1129.png,3
dataset/train/1130.png,3
dataset/train/1131.png,9
dataset/train/1132.png,1
dataset/train/1133.png,6
dataset/train/1134.png,3
dataset/train/1135.png,8
dataset/train/1136.png,7
dataset/train/1137.png,2
dataset/train/1138.png,7
dataset/train/1139.png,1
dataset/train/1140.png,4
dataset/train/1141.png,1
dataset/train/1142.png,6
dataset/train/1143.png,2
dataset/train/1144.png,6
dataset/train/1145.png,8
dataset/train/1146.png,1
dataset/train/1147.png,6
dataset/train/1148.png,5
dataset/train/1149.png,9
dataset/train/1150.png,3
dataset/train/1151.png,7
